Stp	Dv	Time	Temp	R_DS_On	DevI	DevV	Fault
939	1	9.400	421.258	0.016	53.819	44.394	0
939	2	9.400	447.935	0.016	129.936	20.516	1
939	3	9.400	424.392	0.016	68.822	18.239	0
940	0	9.410	438.070	0.016	101.168	49.753	0
940	1	9.410	421.480	0.016	85.422	39.135	1
940	2	9.410	448.340	0.016	97.971	60.454	0
940	3	9.410	425.547	0.016	115.646	76.419	0
941	0	9.420	439.854	0.016	133.761	71.282	0
941	1	9.420	420.589	0.016	14.803	14.606	0
941	2	9.420	449.467	0.016	118.990	57.719	0
941	3	9.420	426.098	0.016	97.860	32.361	1
942	0	9.430	439.020	0.016	37.954	36.186	0
942	1	9.430	421.039	0.016	93.388	8.223	1
942	2	9.430	451.323	0.016	137.009	71.671	0
942	3	9.430	427.563	0.016	124.123	74.917	0
943	0	9.440	439.728	0.016	105.523	2.974	1
943	1	9.440	420.136	0.016	10.763	13.769	0
943	2	9.440	450.348	0.016	33.040	0.000	0
943	3	9.440	427.731	0.016	85.026	35.184	1
944	0	9.450	439.049	0.016	49.193	11.613	0
944	1	9.450	419.383	0.016	32.124	15.504	0
944	2	9.450	452.223	0.016	137.588	71.881	0
944	3	9.450	426.855	0.016	24.699	84.293	1
945	0	9.460	439.624	0.016	101.456	66.413	0
945	1	9.460	418.753	0.016	42.216	0.000	0
945	2	9.460	452.993	0.016	109.853	0.000	1
945	3	9.460	426.919	0.016	80.871	11.980	1
946	0	9.470	440.819	0.016	119.325	0.631	1
946	1	9.470	417.849	0.016	0.000	59.739	1
946	2	9.470	451.832	0.016	0.000	67.222	1
946	3	9.470	428.955	0.016	138.080	23.496	1
947	0	9.480	443.240	0.016	148.369	66.793	0
947	1	9.480	417.031	0.016	22.611	40.308	0
947	2	9.480	451.879	0.016	86.744	0.063	1
947	3	9.480	428.202	0.016	38.055	36.980	0
948	0	9.490	442.152	0.016	0.000	8.241	0
948	1	9.490	416.247	0.016	26.234	0.000	0
948	2	9.490	451.296	0.016	59.784	60.655	1
948	3	9.490	429.304	0.016	114.832	41.881	1
949	0	9.500	442.346	0.016	89.593	10.611	1
949	1	9.500	416.088	0.016	68.135	92.040	1
949	2	9.500	453.134	0.016	136.865	52.783	0
949	3	9.500	428.920	0.016	61.707	16.563	0
950	0	9.510	441.264	0.016	0.000	92.831	1
950	1	9.510	416.150	0.016	77.771	87.149	0
950	2	9.510	451.972	0.016	0.000	60.595	1
950	3	9.510	428.253	0.016	44.620	75.233	1
951	0	9.520	440.191	0.016	0.000	14.294	0
951	1	9.520	416.624	0.016	93.205	22.827	1
951	2	9.520	450.846	0.016	13.131	41.289	0
951	3	9.520	428.249	0.016	78.513	51.043	0
952	0	9.530	441.653	0.016	126.263	7.857	1
952	1	9.530	415.778	0.016	16.463	73.130	1
952	2	9.530	450.059	0.016	47.425	10.842	0
952	3	9.530	427.273	0.016	0.000	54.124	1
953	0	9.540	440.577	0.016	0.000	57.659	1
953	1	9.540	415.560	0.016	65.127	27.538	0
953	2	9.540	451.878	0.016	136.250	67.330	0
953	3	9.540	426.305	0.016	0.000	91.231	1
954	0	9.550	439.695	0.016	34.237	52.714	1
954	1	9.550	414.679	0.016	0.000	39.741	0
954	2	9.550	452.498	0.016	105.429	22.280	1
954	3	9.550	427.538	0.016	118.094	50.702	0
955	0	9.560	440.271	0.016	101.647	85.668	0
955	1	9.560	414.374	0.016	60.318	52.990	1
955	2	9.560	453.737	0.016	122.570	57.377	0
955	3	9.560	429.032	0.016	125.087	86.225	0
956	0	9.570	439.219	0.016	9.379	60.605	1
956	1	9.570	413.818	0.016	44.914	22.688	0
956	2	9.570	454.125	0.016	98.692	54.852	0
956	3	9.570	430.123	0.016	114.674	18.612	1
957	0	9.580	440.559	0.016	123.016	60.965	0
957	1	9.580	414.185	0.016	88.871	33.802	1
957	2	9.580	455.733	0.016	131.885	29.111	1
957	3	9.580	429.203	0.016	21.054	16.229	0
958	0	9.590	443.281	0.016	154.600	32.274	1
958	1	9.590	413.316	0.016	2.964	66.760	1
958	2	9.590	456.298	0.016	104.554	79.560	0
958	3	9.590	429.994	0.016	106.110	11.509	1
959	0	9.600	442.194	0.016	3.849	83.586	1
959	1	9.600	412.998	0.016	59.112	15.915	0
959	2	9.600	455.112	0.016	1.322	53.259	1
959	3	9.600	431.373	0.016	122.537	45.277	1
960	0	9.610	443.203	0.016	114.732	79.829	0
960	1	9.610	412.367	0.016	38.444	31.638	0
960	2	9.610	454.222	0.016	42.432	39.461	0
960	3	9.610	431.414	0.016	81.182	81.339	0
961	0	9.620	443.752	0.016	101.522	20.343	1
961	1	9.620	411.651	0.016	29.992	51.614	1
961	2	9.620	453.394	0.016	46.263	84.011	1
961	3	9.620	431.448	0.016	80.912	22.817	1
962	0	9.630	443.235	0.016	60.157	8.032	0
962	1	9.630	411.140	0.016	46.666	59.826	1
962	2	9.630	452.229	0.016	0.778	21.027	0
962	3	9.630	431.630	0.016	86.529	9.535	1
963	0	9.640	445.031	0.016	134.783	24.893	1
963	1	9.640	411.020	0.016	68.291	63.506	1
963	2	9.640	452.371	0.016	90.159	0.000	1
963	3	9.640	431.187	0.016	59.514	46.222	0
964	0	9.650	444.775	0.016	72.923	47.402	1
964	1	9.650	410.174	0.016	0.000	18.571	0
964	2	9.650	452.541	0.016	91.205	61.623	0
964	3	9.650	430.643	0.016	53.629	37.279	0
965	0	9.660	443.760	0.016	23.089	56.797	1
965	1	9.660	412.306	0.016	138.052	66.410	0
965	2	9.660	452.799	0.016	94.219	3.657	1
965	3	9.660	429.954	0.016	43.951	74.244	1
966	0	9.670	445.563	0.016	135.006	42.499	1
966	1	9.670	413.768	0.016	121.836	25.822	1
966	2	9.670	453.866	0.016	118.132	73.109	0
966	3	9.670	429.586	0.016	62.717	78.138	1
967	0	9.680	447.385	0.016	135.702	47.158	1
967	1	9.680	413.302	0.016	50.651	3.958	0
967	2	9.680	454.365	0.016	102.181	55.370	0
967	3	9.680	429.195	0.016	61.396	41.247	0
968	0	9.690	447.650	0.016	93.293	83.436	0
968	1	9.690	413.672	0.016	88.877	41.591	1
968	2	9.690	453.194	0.016	1.769	0.000	0
968	3	9.690	429.878	0.016	102.820	23.914	1
969	0	9.700	447.210	0.016	65.407	0.000	0
969	1	9.700	415.118	0.016	121.640	34.293	1
969	2	9.700	452.032	0.016	0.000	4.677	0
969	3	9.700	429.581	0.016	66.216	0.000	0
970	0	9.710	446.136	0.016	16.520	64.487	1
970	1	9.710	414.243	0.016	3.825	0.000	0
970	2	9.710	451.607	0.016	67.645	80.765	1
970	3	9.710	428.602	0.016	6.092	0.000	0
971	0	9.720	445.563	0.016	58.117	26.315	0
971	1	9.720	413.575	0.016	35.990	81.228	1
971	2	9.720	452.984	0.016	125.901	48.647	0
971	3	9.720	428.917	0.016	90.618	25.674	1
972	0	9.730	444.555	0.016	24.787	62.970	1
972	1	9.730	412.710	0.016	0.984	65.975	1
972	2	9.730	453.379	0.016	98.745	55.782	0
972	3	9.730	427.936	0.016	0.000	12.591	0
973	0	9.740	443.760	0.016	43.715	20.191	0
973	1	9.740	412.270	0.016	51.846	68.694	1
973	2	9.740	453.642	0.016	94.557	45.557	1
973	3	9.740	427.089	0.016	28.290	94.400	1
974	0	9.750	444.714	0.016	113.480	61.379	0
974	1	9.750	413.457	0.016	114.371	51.997	0
974	2	9.750	452.517	0.016	16.127	36.310	0
974	3	9.750	426.805	0.016	65.882	73.829	1
975	0	9.760	445.622	0.016	112.388	68.464	0
975	1	9.760	413.030	0.016	52.930	94.400	1
975	2	9.760	453.871	0.016	125.459	57.927	0
975	3	9.760	427.509	0.016	102.974	17.791	1
976	0	9.770	446.647	0.016	115.786	31.745	1
976	1	9.770	412.191	0.016	11.948	21.659	0
976	2	9.770	455.711	0.016	137.267	0.000	1
976	3	9.770	427.725	0.016	86.776	17.482	1
977	0	9.780	445.558	0.016	12.384	70.509	1
977	1	9.780	411.335	0.016	0.000	38.362	0
977	2	9.780	454.791	0.016	40.492	0.000	0
977	3	9.780	427.613	0.016	73.901	18.979	0
978	0	9.790	444.992	0.016	58.282	63.399	1
978	1	9.790	412.694	0.016	118.936	69.745	0
978	2	9.790	456.134	0.016	125.536	88.770	0
978	3	9.790	427.094	0.016	53.557	39.940	0
979	0	9.800	445.623	0.016	104.403	51.489	0
979	1	9.800	411.878	0.016	16.597	1.329	0
979	2	9.800	455.230	0.016	41.924	43.261	0
979	3	9.800	426.127	0.016	0.000	39.063	0
980	0	9.810	445.242	0.016	67.521	75.390	1
980	1	9.810	411.043	0.016	10.501	17.926	0
980	2	9.810	454.321	0.016	41.030	56.528	1
980	3	9.810	427.116	0.016	111.293	94.400	0
981	0	9.820	446.730	0.016	127.672	50.875	0
981	1	9.820	410.834	0.016	63.965	76.670	1
981	2	9.820	455.412	0.016	119.019	77.327	0
981	3	9.820	429.036	0.016	135.417	75.742	0
982	0	9.830	445.838	0.016	37.356	14.096	0
982	1	9.830	412.875	0.016	135.986	87.467	0
982	2	9.830	454.966	0.016	67.782	41.042	0
982	3	9.830	428.285	0.016	38.281	61.576	1
983	0	9.840	445.362	0.016	63.044	27.810	0
983	1	9.840	414.213	0.016	118.656	16.549	1
983	2	9.840	455.674	0.016	108.594	70.705	0
983	3	9.840	429.177	0.016	108.871	2.372	1
984	0	9.850	446.131	0.016	108.540	59.271	0
984	1	9.850	413.914	0.016	60.461	84.801	1
984	2	9.850	454.492	0.016	0.000	36.907	0
984	3	9.850	428.194	0.016	0.000	86.299	1
985	0	9.860	446.045	0.016	80.275	43.266	1
985	1	9.860	415.494	0.016	125.151	21.875	1
985	2	9.860	454.904	0.016	99.586	0.000	1
985	3	9.860	427.231	0.016	8.701	29.527	0
986	0	9.870	447.719	0.016	132.293	61.493	0
986	1	9.870	415.686	0.016	82.771	4.352	1
986	2	9.870	455.991	0.016	119.023	84.920	0
986	3	9.870	426.703	0.016	52.913	41.588	0
987	0	9.880	447.917	0.016	91.067	61.857	0
987	1	9.880	417.138	0.016	122.117	75.079	0
987	2	9.880	455.843	0.016	80.483	87.193	0
987	3	9.880	427.419	0.016	103.317	0.000	1
988	0	9.890	447.075	0.016	41.988	12.728	0
988	1	9.890	417.235	0.016	79.505	42.690	1
988	2	9.890	455.079	0.016	51.184	14.753	0
988	3	9.890	428.654	0.016	118.306	72.849	0
989	0	9.900	446.821	0.016	73.661	0.000	0
989	1	9.900	417.319	0.016	79.004	81.680	0
989	2	9.900	454.104	0.016	35.588	15.592	0
989	3	9.900	429.424	0.016	105.354	46.811	1
990	0	9.910	446.654	0.016	77.200	2.539	0
990	1	9.910	417.405	0.016	79.087	66.919	0
990	2	9.910	453.939	0.016	79.308	44.773	1
990	3	9.910	428.732	0.016	43.063	6.579	0
991	0	9.920	445.624	0.016	22.896	20.953	0
991	1	9.920	416.766	0.016	40.418	62.550	1
991	2	9.920	453.801	0.016	80.369	49.713	0
991	3	9.920	429.646	0.016	109.633	41.443	1
992	0	9.930	444.570	0.016	18.194	81.142	1
992	1	9.930	417.799	0.016	110.803	0.000	1
992	2	9.930	455.241	0.016	127.779	18.945	1
992	3	9.930	431.390	0.016	131.590	30.394	1
993	0	9.940	445.119	0.016	101.813	44.551	1
993	1	9.940	419.519	0.016	129.280	52.910	0
993	2	9.940	454.276	0.016	36.556	49.272	1
993	3	9.940	430.412	0.016	11.589	20.140	0
994	0	9.950	444.605	0.016	60.791	75.950	1
994	1	9.950	419.323	0.016	67.497	0.000	0
994	2	9.950	453.128	0.016	11.971	43.098	0
994	3	9.950	431.676	0.016	119.603	10.541	1
995	0	9.960	446.265	0.016	131.777	9.734	1
995	1	9.960	421.407	0.016	138.157	49.117	0
995	2	9.960	454.876	0.016	135.042	81.273	0
995	3	9.960	431.480	0.016	71.436	27.144	0
996	0	9.970	445.313	0.016	31.525	83.992	1
996	1	9.970	420.720	0.016	38.927	65.962	1
996	2	9.970	453.736	0.016	14.932	47.883	1
996	3	9.970	430.800	0.016	45.037	40.165	0
997	0	9.980	444.696	0.016	55.369	10.639	0
997	1	9.980	421.976	0.016	117.746	21.652	1
997	2	9.980	452.569	0.016	0.000	5.403	0
997	3	9.980	431.944	0.016	116.449	48.681	0
998	0	9.990	443.922	0.016	45.238	13.486	0
998	1	9.990	422.469	0.016	95.148	67.706	0
998	2	9.990	452.538	0.016	84.024	40.510	1
998	3	9.990	432.224	0.016	90.165	41.997	1
999	0	10.000	445.440	0.016	128.212	1.448	1
999	1	10.000	421.573	0.016	15.305	84.507	1
999	2	10.000	451.501	0.016	27.575	66.867	1
999	3	10.000	431.636	0.016	51.420	82.097	1
